stop_id,stop_name
1607,Michigan & 31st Street
1608,Michigan & 32nd Street
1609,Michigan & 33rd Street
1610,Michigan & 34th Street
1616,4016 S Michigan
1627,51st Street & Michigan
1628,51st Street & Indiana
1629,51st Green Line Station
1631,51st Street & King Drive
1632,51st Street & Forrestville
1633,51st Street & St. Lawrence
1634,51st Street & Champlain
1635,51st Street & Evans
1636,51st Street & Cottage Grove
1637,51st Street & Drexel Square
1638,E Hyde Park & Drexel
1639,E Hyde Park & Ellis
1642,E Hyde Park & Woodlawn
1643,E Hyde Park & Kimbark
1644,E Hyde Park & Kenwood
1645,E Hyde Park & Dorchester
1646,E Hyde Park & Blackstone
1647,E Hyde Park & Lake Park
1648,E Hyde Park & Cornell
1649,S Hyde Park & E. Hyde Park Blvd.
1650,5200 S S Hyde Park
1651,S Hyde Park & 53rd Street
1652,S Hyde Park & 54th Street
1653,5440 S S Hyde Park
1654,S Hyde Park & 55th Street
1655,S Hyde Park & 56th Street
1656,Stony Island & 57th Street
1658,Stony Island & 59th Street
1659,Stony Island & 60th Street
1660,Stony Island & 61st Street
1661,Stony Island & 62nd Street
1662,Western Brown Line Station
1664,Western & Winnemac
1668,Western & Balmoral
1669,Western & Catalpa
1670,Western & Bryn Mawr
1671,Western & Hollywood
1672,Western & Ardmore
1673,Western & Thorndale
1675,Western & Glenlake
1676,Western & Granville
1677,Western & Rosemont
1679,Western & Arthur
1680,Western & Albion
1681,Western & North Shore
1682,Western & Pratt
1683,Western & Morse
1684,Western & Lunt
1686,Western & Estes
1688,Western & Chase
1689,Western & Jarvis
1690,Western & Birchwood
1691,Western & Birchwood Terminal
1693,Western & Jarvis
1694,Western & Chase
1696,Western & Estes
1698,Western & Lunt
1699,Western & Morse
1700,Western & Pratt
1701,Western & North Shore
1702,Western & Albion
1703,Western & Arthur
1705,Western & Rosemont
1706,Western & Granville
1707,Western & Glenlake
1708,Western & Peterson
1709,Western & Thorndale
1710,Western & Ardmore
1711,Western & Hollywood
1713,Western & Catalpa
1714,Western & Balmoral
1715,Western & Berwyn
1719,Western & Winnemac
1721,Devon & Kedzie
1722,Devon & Albany
1724,Devon & Francisco
1725,Devon & California
1726,Devon & Washtenaw
1728,Devon & Campbell
1729,Devon & Western
1730,Devon & Oakley
1732,Devon & Hoyne
1736,Devon & Hermitage
1739,Devon & Clark
1740,Devon & Greenview
1741,Devon & Glenwood
1743,Devon & Lakewood
1744,Devon & Magnolia
1746,Pratt & Sheridan
1747,Pratt & Lakewood
1748,Pratt & Glenwood
1749,Pratt & Greenview
1750,Pratt & Ashland
1752,Ashland & Morse
1753,Morse & Greenview
1754,Morse & Glenwood (Red Line)
1755,Morse & Lakewood
1756,Morse & Sheridan
1757,Devon & Sheridan
1758,Devon & Lakewood
1760,Devon & Glenwood
1761,Devon & Greenview
1762,Devon & Clark
1764,Devon & Hermitage
1768,Devon & Hoyne
1770,Devon & Oakley
1771,Devon & Western
1772,Devon & Campbell
1774,Devon & Washtenaw
1776,Devon & Francisco
1778,Devon & Albany
1779,Devon & Kedzie
1784,Clark & Greenleaf
1785,Clark & Lunt
1786,Clark & Morse
1790,Clark & Albion
1791,Clark & Arthur
1792,Clark & Devon
1793,Clark & Rosemont
1794,Clark & Granville
1795,Clark & Glenlake
1799,Clark & Edgewater
1802,Clark & Bryn Mawr
1803,Clark & Catalpa
1805,Clark & Berwyn
1806,Clark & Foster
1811,Clark & Leland
1813,Clark & Sunnyside
1814,Clark & Montrose
1815,Clark & Cullom
1818,Clark & Irving Park
1819,3930 N Clark
1820,Clark & Byron
1822,Clark & Waveland
1823,Clark & Addison
1824,Clark & Cornelia
1826,Clark & Roscoe
1827,Clark & School/Aldine
1828,Clark & Belmont
1830,Clark & Wellington
1834,Clark & Drummond
1836,Clark & Deming
1837,Clark & Arlington
1838,Clark & Fullerton
1839,Clark & Belden
1840,Clark & Webster
1841,Clark & Dickens
1843,Clark & Wisconsin
1845,Clark & W. LaSalle Drive
1846,Clark & North Ave
1847,Clark & Burton
1848,Clark & Schiller
1849,Clark & Goethe
1850,Clark & Division (Red Line)
1851,Clark & Elm
1852,Clark & Maple
1853,Clark & Oak
1854,Clark & Delaware
1855,Clark & Chestnut
1856,Clark & Chicago
1859,Clark & Grand
1861,Clark & Kinzie
1864,Clark & Lake
1865,Clark & Randolph
1869,Clark & Adams
1871,Clark & Van Buren
1873,Clark & Harrison
1875,Dearborn & Polk
1876,Dearborn & Harrison
1877,Dearborn & Ida B Wells Drive
1880,Dearborn & Adams
1881,Dearborn & Monroe
1882,Dearborn & Madison
1884,Dearborn & Randolph
1885,Dearborn & Wacker/Lake
1887,Dearborn & Marina City
1891,Dearborn & Ontario
1892,Dearborn & Huron
1893,Dearborn & Chicago
1895,Dearborn & Delaware
1897,Clark & Oak
1898,Clark & Maple
1899,Clark & Division (Red Line)
1900,Clark & Goethe
1901,Clark & Schiller
1902,Clark & Burton
1905,Clark & Lincoln
1906,Clark & Wisconsin
1907,Clark & Armitage
1908,Clark & Dickens
1909,Clark & Webster
1910,Clark & Belden
1911,Clark & Fullerton
1913,Clark & Deming
1915,Clark & Drummond
1917,Clark & Diversey
1918,Clark & Surf
1921,Clark & Belmont
1922,Clark & School/Aldine
1926,Clark & Addison
1929,Clark & Byron
1931,Clark & Belle Plaine
1933,Clark & Cullom
1935,Clark & Sunnyside
1936,Clark & Wilson
1937,Clark & Leland
1939,Clark & Ainslie
1942,Clark & Foster
1943,Clark & Berwyn
1945,Clark & Catalpa
1948,Clark & Hollywood
1950,Clark & Ardmore
1951,Clark & Ridge
1953,Clark & Glenlake
1955,Clark & Rosemont
1956,Clark & Devon
1957,Clark & Arthur
1958,Clark & Albion
1959,Clark & North Shore
1963,Clark & Lunt
1968,Clark & Jarvis
1970,Division & Austin Terminal
1971,Division & Mayfield
1972,Division & Menard
1973,Division & Waller
1975,Division & Pine
1976,Division & Long
1977,Division & Lockwood
1979,Division & Leclaire
1981,Division & Lamon
1983,4659 W Division
1984,Division & Kolmar
1985,Division & Kilbourn
1986,Division & Kostner
1987,Division & Kildare
1989,Division & Karlov
1990,Division & Pulaski
1991,Division & Springfield
1992,Division & Hamlin
1993,Division & Grand/Monticello
1997,Division & Spaulding
2000,Division & Richmond
2001,Division & Francisco
2003,Division & Washtenaw
2004,Division & Rockwell
2005,Division & Campbell
2009,Division & Hoyne
2013,Division & Paulina
2014,Division & Ashland (Blue Line)
2020,Division & Elston
2022,Division & Cherry
2028,Division & Larrabee
2032,311 W Division
2033,Division & Wells
2034,Division & LaSalle
2037,Dearborn & Maple
2038,Division & Clark
2041,300 W Division
2042,Division & Sedgwick
2043,Division & Clybourn
2045,Division & Larrabee
2048,Division & Halsted
2051,Division & Cherry
2053,Division & Elston
2055,Division & Noble
2056,Division & Cleaver
2059,Division & Ashland (Blue Line)
2060,Division & Paulina
2061,Division & Wood
2063,Division & Damen
2064,Division & Hoyne
2068,Division & Campbell
2069,Division & Rockwell
2070,Division & Washtenaw
2072,Division & Francisco
2073,Division & Richmond
2074,Division & Humboldt
2075,Division & Kedzie
2076,Division & Spaulding
2079,Division & Central Park
2082,Division & Springfield
2083,Division & Pulaski
2084,Division & Karlov
2086,Division & Kildare
2089,Division & Kolmar
2090,4659 W Division
2092,Division & Lamon
2093,Division & Lavergne
2094,Division & Leclaire
2096,Division & Lockwood
2098,Division & Pine
2100,Division & Waller
2101,Division & Menard
2102,Division & Mayfield
2103,Chicago State University
2104,95th Street & Eberhart
2105,95th Street & King Drive
2106,King Drive & 94th Street
2107,King Drive & 93rd Street
2108,King Drive & Burnside
2109,King Drive & 91st Street
2110,King Drive & 90th Street
2112,King Drive & 88th Street
2113,King Drive & 87th Street
2114,King Drive & 86th Street
2115,King Drive & 85th Street
2116,King Drive & 84th Street
2117,King Drive & 83rd Street
2118,King Drive & 82nd Street
2119,King Drive & 81st Street
2120,King Drive & 80th Street
2121,King Drive & 79th Street
2122,King Drive & 78th Street
2123,King Drive & 77th Street
2124,King Drive & 76th Street
2125,King Drive & 75th Street
2126,King Drive & 74th Street
2128,King Drive & 72nd Street
2129,King Drive & 71st Street
2130,King Drive & 70th Street
2131,King Drive & 69th Street
2132,King Drive & Anthony
2133,King Drive & Marquette Rd/S. Chicago
2134,King Drive & Marquette Rd
2135,King Drive & 66th Street
2136,King Drive & 65th Street
2137,King Drive & 64th Street
2138,King Drive & 63rd Street (Green Line)
2139,King Drive & 62nd Street
2140,King Drive & 61st Street
2141,King Drive & 60th Street
2142,King Drive & 59th Street
2143,King Drive & 58th Street
2145,King Drive & 56th Street
2146,King Drive & Garfield
2147,King Drive & Garfield
2148,King Drive & 54th Street
2149,King Drive & 53rd Street
2150,5200 S King Drive
2151,King Drive & 51st Street
2152,King Drive & 50th Street
2153,King Drive & 49th Street
2154,King Drive & 48th Street
2155,King Drive & 47th Street
2156,King Drive & 46th Street
2157,King Drive & 45th Street
2158,King Drive & 44th Street
2159,King Drive & 43rd Street
2160,King Drive & 42nd Street
2161,King Drive & 41st Street
2162,King Drive & Oakwood Boulevard
2163,King Drive & Pershing
2164,King Drive & 38th Street
2165,King Drive & 37th Street
2166,3600 S King Drive
2167,King Drive & 35th Street
2168,King Drive & 33rd Place
2169,King Drive & 33rd Street
2170,King Drive & 32nd Street
2171,King Drive & 31st Street
2172,31st Street & King Drive
2178,King Drive & 30th Street
2179,King Drive & 29th Street
2180,2800 S King Drive
2181,King Drive & 26th Street
2188,Michigan & Madison
2190,Cermak & Indiana
2192,McCormick Place
2193,King Drive & 25th Street
2194,King Drive & 26th Street
2195,2800 S King Drive
2196,King Drive & 29th Street
2197,3000 S King Drive
2198,King Drive & 31st Street
2199,King Drive & 32nd Street
2201,3400 S King Drive
2202,King Drive & 35th Street
2203,3600 S King Drive
2204,King Drive & 37th Street
2205,King Drive & 38th Street
2206,King Drive & Pershing
2207,King Drive & Oakwood Boulevard
2208,King Drive & 41st Street
2209,King Drive & 42nd Street
2210,King Drive & 43rd Street
2211,King Drive & 44th Street
2212,King Drive & 45th Street
2213,King Drive & 46th Street
2214,King Drive & 47th Street
2215,King Drive & 48th Street
2216,King Drive & 49th Street
2217,King Drive & 50th Street
2218,King Drive & 51st Street
2219,5200 S King Drive
2220,King Drive & 53rd Street
2221,King Drive & 54th Street
2222,King Drive & Garfield
2223,King Drive & Garfield
2224,King Drive & 56th Street
2225,King Drive & 57th Street
2226,King Drive & 58th Street
2227,King Drive & 59th Street
2228,King Drive & 60th Street
2229,King Drive & 61st Street
2230,King Drive & 62nd Street
2231,King Drive & 63rd Street
2232,King Drive & 64th Street
2233,King Drive & 65th Street
2234,King Drive & 66th Street
2235,King Drive & Marquette Rd
2236,King Drive & Marquette Rd/S. Chicago
2237,King Drive & Anthony
2238,King Drive & 69th Street
2239,King Drive & 70th Street
2240,King Drive & 71st Street
2241,King Drive & 72nd Street
2242,King Drive & 73rd Street
2243,King Drive & 74th Street
2244,King Drive & 75th Street
2245,King Drive & 76th Street
2246,King Drive & 77th Street
2247,King Drive & 78th Street
2249,King Drive & 80th Street
2250,King Drive & 81st Street
2251,King Drive & 82nd Street
2252,King Drive & 83rd Street
2253,King Drive & 84th Street
2254,King Drive & 85th Street
2255,King Drive & 86th Street
2256,King Drive & 87th Street
2257,King Drive & 88th Street
2258,King Drive & 89th Street
2259,King Drive & 90th Street
2260,King Drive & 91st Street
2261,King Drive & Burnside
2262,King Drive & 93rd Street
2263,King Drive & 94th Street
2264,95th Street & King Drive
2265,95th Street & Eberhart
2266,95th Street & St. Lawrence
2270,State & 92nd Street
2271,State & 91st Street
2273,State & 89th Street
2274,State & 88th Street
2276,State & 86th Street
2277,State & 85th Street
2278,State & 84th Street
2281,State & 82nd Street
2282,State & 81st Street
2283,State & 80th Street
2285,State & 78th Street
2287,State & 76th Street
2288,State & 75th Street
2291,State & 72nd Street
2292,State & 71st Street
2293,State & 70th Street
2294,State & 69th Street
2295,State & 68th Street
2296,State & Marquette Rd
2297,State & 66th Street
2298,State & 65th Street
2299,State & 64th Street
2300,State & 63rd Street
2301,6200 S State
2302,State & 61st Street
2303,State & 60th Street
2304,State & 59th Street
2305,State & 58th Street
2307,State & 56th Street
2308,State & Garfield
2309,State & Garfield
2310,State & 54th Street
2312,5200 S State
2314,5000 S State
2316,State & 48th Street
2317,State & 47th Street
2318,State & 46th Street
2320,State & 44th Street
2322,State & 42nd Street
2325,State & 40th Street
2326,State & Pershing
2327,State & 38th Street
2331,State & 34th Street
2333,State & 32nd Street
2334,State & 31st Street
2335,State & 30th Street
2336,State & 29th Street
2337,State & 28th Street
2338,State & 27th Street
2342,State & 23rd Street
2343,State & Cermak
2345,State & Cullerton
2349,State & 16th Street
2350,State & 14th Place
2351,State & 14th Street
2352,State & 13th Street
2353,State & Roosevelt
2354,State & 11th Street
2355,State & 9th Street
2357,State & Balbo
2359,State & Kinzie
2361,State & Grand (Red Line)
2362,Western & 95th Street
2363,Lawrence & Marine Drive
2367,State & Grand (Red Line)
2368,State & Hubbard
2370,State & Marina City
2376,State & Roosevelt
2377,State & 13th Street
2378,State & 14th Street
2379,State & 15th Street
2382,State & 18th Street
2386,State & Cermak
2387,State & 23rd Street
2390,State & 26th Street
2391,State & 27th Street
2392,State & 28th Street
2393,State & 29th Street
2394,State & 30th Street
2395,State & 31st Street
2396,State & 32nd Street
2398,3400 S State
2399,State & 35th Street
2402,State & 38th Street
2404,State & 40th Street
2405,State & 41st Street
2407,State & 42nd Street
2408,State & 43rd Street
2409,State & 44th Street
2411,State & 46th Street
2413,State & 48th Street
2414,4900 S State
2415,5000 S State
2417,5200 S State
2418,State & 53rd Street
2419,State & 54th Street
2420,State & Garfield
2421,State & Garfield
2422,State & 56th Street
2423,State & 57th Street
2424,State & 58th Street
2426,State & 60th Street
2427,State & 61st Street
2428,6200 S State
2429,State & 63rd Street
2430,State & 64th Street
2431,State & 65th Street
2432,State & 66th Street
2434,State & 68th Street
2435,69th Red Line Station
2436,Lafayette & 70th Street
2437,Lafayette & 71st Street
2438,Lafayette & 72nd Street
2439,Lafayette & 73rd Street
2440,Lafayette & 74th Street
2441,Lafayette & 75th Street
2442,Lafayette & 76th Street
2443,Lafayette & 77th Street
2444,Lafayette & 78th Street
2446,Lafayette & 79th Street
2447,Lafayette & 80th Street
2448,Lafayette & 81st Street
2449,Lafayette & 82nd Street
2450,Lafayette & 83rd Street
2451,Lafayette & 84th Street
2452,Lafayette & 85th Street
2453,8600 S Lafayette
2454,Lafayette & 87th Street
2455,Lafayette & 88th Street
2457,Lafayette & 91st Street
2458,Lafayette & 92nd Street
2459,Lafayette & 93rd Street
2460,Lafayette & 94th Street
2461,95th Street & Langley
2462,Cottage Grove & 95th Street
2464,Cottage Grove & 93rd Street
2465,Cottage Grove & 92nd Street
2466,Cottage Grove & 91st Street
2467,Cottage Grove & 90th Street
2468,Cottage Grove & 89th Street
2469,Cottage Grove & 88th Street
2470,Cottage Grove & 87th Street
2471,Cottage Grove & 86th Street
2472,Cottage Grove & 85th Street
2473,Cottage Grove & 84th Street
2474,Cottage Grove & 83rd Street
2475,Cottage Grove & 82nd Street
2477,Cottage Grove & 80th Street
2478,Cottage Grove & 79th Street
2479,Cottage Grove & 78th Street
2481,Cottage Grove & 76th Street
2483,Cottage Grove & 74th Street
2484,Cottage Grove & 73rd Street
2485,Cottage Grove & Anthony
2487,7000 S Cottage Grove
2488,Cottage Grove & 69th Street
2489,Cottage Grove & 68th Street
2491,Cottage Grove & Marquette Rd
2495,Cottage Grove & 62nd Street
2496,Cottage Grove & 61st Street
2497,Cottage Grove & 60th Street
2498,Cottage Grove & 59th Street
2499,Cottage Grove & 58th Street
2501,Cottage Grove & 56th Street
2503,Cottage Grove & 54th Street
2504,Cottage Grove & 53rd Street
2505,Cottage Grove & 52nd Street
2506,Cottage Grove & Drexel Square Drive
2507,Cottage Grove & 51st Street
2508,Cottage Grove & 50th Street
2509,Cottage Grove & 49th Street
2510,Cottage Grove & 48th Street
2513,Cottage Grove & 45th Street
2514,Cottage Grove & 44th Street
2515,Cottage Grove & 43rd Street
2516,Cottage Grove & 42nd Street
2517,Cottage Grove & 41st Street
2518,Cottage Grove & 40th Street
2519,Cottage Grove & Oakwood
2520,Cottage Grove & Pershing
2522,Cottage Grove & 37th Street
2523,Cottage Grove & 36th Street
2524,Cottage Grove & 35th Street
2527,Lake Meadows Shopping Center
2528,35th Street & King Drive
2530,Columbus & Randolph
2532,South Water (Mid) & Michigan
2533,35th Street & King Drive
2534,35th Street & Rhodes
2535,35th Street & Cottage Grove
2536,Cottage Grove & 36th Street
2537,Cottage Grove & 37th Street
2538,Cottage Grove & 38th Street
2539,Cottage Grove & Pershing
2540,Cottage Grove & Oakwood
2542,Cottage Grove & 40th Street
2543,Cottage Grove & 41st Street
2544,Cottage Grove & 42nd Street
2548,Cottage Grove & 46th Street
2549,Cottage Grove & 47th Street
2550,Cottage Grove & 48th Street
2551,Cottage Grove & 49th Street
2552,Cottage Grove & 50th Street
2553,Cottage Grove & 51st Street
2554,Cottage Grove & Payne
2555,Cottage Grove & 52nd Street
2556,Cottage Grove & 53rd Street
2557,Cottage Grove & 54th Street
2558,Cottage Grove & 55th Street
2559,Cottage Grove & 56th Street
2560,Cottage Grove & 57th Street
2561,Cottage Grove & 58th Street
2562,Cottage Grove & 59th Street
2563,Cottage Grove & 60th Street
2564,Cottage Grove & 61st Street
2565,Cottage Grove & 62nd Street
2566,Cottage Grove & 63rd Street (Green Line)
2568,Cottage Grove & 65th Street
2569,Cottage Grove & Marquette Rd
2571,Cottage Grove & 68th Street
2572,Cottage Grove & 69th Street
2573,7000 S Cottage Grove
2574,Cottage Grove & 71st Street/South Chicago
2575,Cottage Grove & Anthony
2576,Cottage Grove & 73rd Street
2577,Cottage Grove & 74th Street
2578,Cottage Grove & 75th Street
2579,Cottage Grove & 76th Street
2580,Cottage Grove & 77th Street
2581,Cottage Grove & 78th Street
2582,Cottage Grove & 79th Street
2583,Cottage Grove & 80th Street
2584,Cottage Grove & 81st Street
2585,Cottage Grove & 82nd Street
2587,Cottage Grove & 84th Street
2588,Cottage Grove & 85th Street
2590,Cottage Grove & 87th Street
2591,Cottage Grove & 88th Street
2592,Cottage Grove & 89th Street
2593,Cottage Grove & 90th Street
2595,Cottage Grove & 92nd Street
2596,Cottage Grove & 93rd Street
2598,Cottage Grove & Burnside
2600,95th Street & Langley
2603,79th Street & Coles
2604,79th Street & Exchange (Metra Station)
2607,79th Street & Marquette Avenue
2608,79th Street & Colfax
2612,79th Street & Crandon
2614,79th Street & Paxton
2615,79th Street & Clyde
2616,79th Street & Jeffery
2617,79th Street & Bennett
2618,79th Street & Cregier
2619,79th Street & East End
2621,79th Street & Stony Island
2622,79th Street & Anthony
2623,79th Street & Dorchester
2624,79th Street & Kenwood
2625,79th Street & Kimbark
2626,79th Street & Woodlawn
2627,79th Street & Greenwood
2628,79th Street & Ellis
2629,79th Street & Drexel
2630,79th Street & Cottage Grove
2632,79th Street & St. Lawrence
2633,79th Street & Eberhart
2634,79th Street & King Drive
2635,79th Street & Calumet
2636,79th Street & Prairie
2637,79th Street & Indiana
2638,79th Street & Michigan
2639,79th Street & Wabash
2641,79th Red Line Station
2642,79th Street & Lafayette
2643,79th Street & Perry
2645,79th Street & Princeton
2646,79th Street & Vincennes
2648,79th Street & Normal
2650,79th Street & Lowe
2651,79th Street & Union
2654,79th Street & Peoria
2655,79th Street & Morgan
2656,79th Street & Aberdeen
2658,79th Street & Throop
2659,79th Street & Loomis
2660,79th Street & Laflin
2661,79th Street & Ashland
2662,79th Street & Paulina
2664,79th Street & Wolcott
2665,79th Street & Damen
2666,79th Street & Hoyne
2667,79th Street & Hamilton
